sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,no_sale_com,no_sale_prod,onix_annoucement_date,onix_availabilitycode,onix_browse_inside,onix_category,onix_contributors_key,onix_contributors_list,onix_contributor_author,onix_contributor_editor,onix_contributor_forwardby,onix_contributor_inhouseeditor,onix_contributor_translator,onix_ean13,onix_ebook_amazon,onix_ebook_apple,onix_ebook_google,onix_ebook_kobo,onix_ebook_nook,onix_format,onix_format_description,onix_height,onix_illustrations,onix_imprint,onix_news_reviews,onix_numberofpages,onix_onsaledate,onix_oos_message,onix_packquantity,onix_product_family,onix_publicationdate,onix_raw_availabilitycode,onix_sortdate,onix_sorttitle,onix_subtitle,onix_suppliername,onix_width,options_container,package_id,page_layout,price,required_options,roost_free_projects,shambhala_extras,shambhala_product_message,sham_topic,shipping_qty,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,subtitle,sub_title,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,volume_weight,weight,zen_about_artist,zen_artist_firstname,zen_artist_lastname,zen_artist_life,zen_dimensions,zen_display_description,zen_forsale,zen_purchase_ref,zen_scroll_notes,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,,,Authors/G-N/James Gimian,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590308622,,Default,downloadable,Books,Shambhala Catalog,base,,,,2013-02-14 00:16:44,,,,,"<p>""We often feel overwhelmed by the world. But it is possible,"" says Sakyong Mipham, ""to rule our world and direct our lives in a positive way."" In this recorded workshop, the Sakyong presents the most powerful ideas from his book <em>Ruling Your World</em>. He reveals the spiritual practices of ancient Tibetan Buddhist rulers, and with freshness and wit he makes these teachings relevant to our daily lives as he explains how to: </p> <ul>   <li>   <p>live life with confidence and composure   </p></li>   <li>   <p>become happier through putting others first   </p></li>   <li>   <p>recognize the basic goodness we all possess   </p></li> </ul> <p>This audio program also includes guided meditation sessions. Join Sakyong Mipham as he teaches us how to meditate to develop mindfulness, compassion, and wisdom. </p> <p>2 &frac12; hours   <br /> </p>",,,0,/9/7/9781590308622.png,,,,,,,,,Use config,Use config,Ruling Your World,,,,No,,Available,,,Mipham|,"<dt>By</dt><dd>Sakyong Mipham Rinpoche</dd>
",<li>Sakyong Mipham Rinpoche</li>,,,,,9781590308622,,,,,,MP3,AJ,,,Shambhala Audio,<p> &quot;Sakyong Mipham offers an inspirational vision&#8212;as well as practical guidelines&#8212;for enriching our individual lives in a way that benefits others as well.&quot;&#8212;Ken Wilber<i></i></p>,0,07/10/2007,OUT OF STOCK: Available for back-order.,,1476,,IP,20070710,Ruling Your World,Ancient Strategies for Modern Life,"Random House, Inc.",,Block after Info Column,,,12.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/Ruling%20Your%20World.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,2,/9/7/9781590308622-2.png,,2014-08-19 00:16:22,ruling-your-world,ruling-your-world-2957.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590308622.png,,1,0
,,,,Formats/Audiobooks,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590308622-2.png,,2,0
,,,,Authors/G-N/Sakyong Mipham,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590308639,,Default,downloadable,Books,Shambhala Catalog,base,,,,2013-02-14 00:16:51,,,,,"<p>This classic of twentieth-century literature chronicles the spiritual evolution of a man living in India at the time of the Buddha&mdash;a journey of the spirit that has inspired generations of readers. Here is an audio edition of a fresh translation from Sherab Ch&ouml;dzin Kohn, a gifted translator and longtime student of Buddhism and Eastern philosophy. Kohn&#39;s flowing, poetic translation conveys the philosophical and spiritual nuances of Hermann Hesse&#39;s text, paying special attention to the qualities of meditative experience.  </p><p>5 hours, unabridged.</p>",,,1,/9/7/9781590308639_1.png,,,,,,,,,Use config,Use config,Siddhartha,,,,No,,Available,,FICTION / Classics,Kohn|Christian|Hesse|,"<dt>Translated by</dt><dd>Sherab Chodzin Kohn</dd>
<dt>Read by</dt><dd>Baron Christian</dd>
<dt>By</dt><dd>Hermann Hesse</dd>
",<li>Hermann Hesse</li>,,,,<li>Sherab Chodzin Kohn</li>,9781590308639,,,,,,MP3,,,,Shambhala Audio,"<p>&quot;Filled with timeless truths and told so <i> </i>beautifully with images that burn deep into your being, Hesse&#39;s novel speaks powerfully to every generation of spiritual seekers. A fresh translation of <i>Siddhartha </i>that offers greater authenticity than any other translation&mdash;while still preserving the unique beauty of the original prose.&quot; &mdash;<i>Branches of Light </i></p>",,04/08/2008,OUT OF STOCK: Available for back-order.,,1778,,20,20080408,Siddhartha,A New Translation,,,Block after Info Column,,,24.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/Siddhartha.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,5,/9/7/9781590308639.png,,2016-12-07 16:30:04,siddhartha,siddhartha-2958.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590308639.png,,1,0
,,,,Formats/Audiobooks,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590308639_1.png,,2,0
,,,,Authors/G-N/Hermann Hesse,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590308653,,Default,downloadable,Books,Shambhala Catalog,base,,,,2013-02-14 00:17:00,,,,,"<p>She was the last person anyone would have expected to become a nun, yet she became one of the most celebrated nuns of all time. She was a brilliant administrator when such vocations were virtually closed to women. And above all, she combined an astonishing proclivity for ecstatic union with God with down-to-earth practicality and good humor. Teresa of &Aacute;vila (1515&ndash;1582) is one of the most beloved of the Catholic saints. During the era of the Spanish Inquisition, Teresa wrote an account of the mystical experiences for which she had become famous. The result was this book&mdash;one of the great classics of spiritual autobiography. </p> <p class=""Default"">With this fresh, contemporary translation of <em>The Book of My Life</em>, Mirabai Starr brings the beloved Spanish mystic to life for a new generation. And in this audio edition, Tessa Bielecki delivers such an engaging reading of <em>The Book of My Life </em>that it seems as if we are listening to Teresa of &Aacute;vila herself. </p> <p>This audiobook also includes Teresa of &Aacute;vila&rsquo;s &ldquo;bookmark&rdquo; prayer, sung in English and Spanish. This moving prayer was found in Teresa&rsquo;s prayer book after her death, and it is another lingering display of her deep connection to the Divine. </p> <p>6 hours, abridged. </p>",,,1,/9/7/9781590308653.png,,,,,,,,,Use config,Use config,Teresa of Avila,,,,No,,Available,,,Starr|Bielecki|Teresa of Avila|,"<dt>Translated by</dt><dd>Mirabai Starr</dd>
<dt>Read by</dt><dd>Mother Tessa Bielecki</dd>
<dt>By</dt><dd>Teresa of Avila</dd>
",<li>Teresa of Avila</li>,,,,<li>Mirabai Starr</li>,9781590308653,,,,,,MP3,AJ,,,Shambhala Audio,"<p>&#8220;Mirabai Starr&#8217;s translation is a work for our time. She has given Teresa a presence and a voice in a modern era.  Saint Teresa no doubt chose Mirabai, for her talent with language and Spanish translation is pure genius.&quot;&#8212;Caroline Myss, author of <i>Entering the Castle</i> and <i>Anatomy of the Spirit</i></p>    <p>&#8220;Mirabai Starr&#8217;s translation makes totally accessible this most famous (and attractive) saint. The writing has such a delightful sparkle you can't help falling in love with Teresa.&#8221;&#8212;John Nichols, author of <i>The Milagro Beanfield War</i></p>    <p>&#8220;Saint Teresa of &#193;vila has long deserved a far wider readership than existing translations have secured for her. She wrote, as she undoubtedly spoke, in an unapologetically vernacular Spanish&#8212;idiomatic, vivid, and informal&#8212;and Mirabai Starr&#8217;s rendering is all of that. The clarity and vitality of this new<i> Autobiography </i>will bring a whole new generation of seekers into the blessed presence of &#8216;La Madre.&#8217;&#8221;&#8212;Carol Lee Flinders, author of <i>Enduring Grace: Living Portraits of Seven Women Mystics </i>and <i>Enduring Lives: Portraits of Women and Faith in Action</i></p>    <p>&#8220;Saints&#8217; lives are not always page-turners. But Mirabai Starr&#180;s wonderfully fresh translation of the <i>Vida</i> of Teresa of &#193;vila captures the passionate spirituality, the talent for intimacy, the frankly fallible humanity that attracted her contemporaries to the woman Starr describes, in her introduction, as &#8216;not an obvious saint.&#8217; Tessa Bielecki&#180;s deeply-felt foreword is one inducement among many to take this welcome new translation to heart.&quot;&#8212;Cathleen Medwick, author of <i>Teresa of &#193;vila</i><i>: The Progress of a Soul</i></p>",0,02/13/2007,OUT OF STOCK: Available for back-order.,,1106,,IP,20070213,Teresa of Avila,The Book of My Life,"Random House, Inc.",,Block after Info Column,,,24.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/Teresa%20of%20Avila.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,2,/9/7/9781590308653-2.png,,2014-05-01 17:59:38,teresa-of-avila,teresa-of-avila-2959.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590308653.png,,1,0
,,,,Formats/Audiobooks,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590308653-2.png,,2,0
,,,,Authors/O-T/Teresa of Avila,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Authors/O-T/Mirabai Starr,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590308677,,Default,downloadable,Formats/Audiobooks,Shambhala Catalog,base,,,,2013-02-14 00:17:06,,,,,"<p>In this classic scripture of Tibetan Buddhism&mdash;traditionally read aloud to the dying to help them attain liberation&mdash;death and rebirth are seen as a process that provides an opportunity to recognize the true nature of mind. This translation by Ch&ouml;gyam Trungpa and Francesca Fremantle emphasizes the practical advice that the book offers to the living, and Fremantle's insightful introduction explains the text and presents a psychological perspective on its teachings. Read by the actor Richard Gere, this audio program offers a new way to encounter the profound meaning of this sacred text. </p> <p>2 &frac34; hours, unabridged.   <br /> </p>",,,1,/9/7/9781590308677_1.png,,,,,,,,,Use config,Use config,The Tibetan Book of the Dead,,,,No,,Available,,,Fremantle|Trungpa|Gere|,"<dt>Translated by</dt><dd>Francesca Fremantle</dd>
<dt>Translated by</dt><dd>Chogyam Trungpa</dd>
<dt>Read by</dt><dd>Richard Gere</dd>
",,,,,<li>Francesca Fremantle</li><li>Chogyam Trungpa</li>,9781590308677,,,,,,MP3,AJ,,,Shambhala Audio,"&quot;A landmark in rendering this extraordinary revelation accessible to modern minds.&quot;&#8212;Sogyal Rinpoche, author of  <i>The Tibetan Book of Living and Dying</i>",,09/09/2008,OUT OF STOCK: Available for back-order.,,241,,IP,20080909,Tibetan Book of the Dead,,"Random House, Inc.",,Block after Info Column,,,12.95,0,,"<p><strong><span style=""font-size: medium;"">Ocean of Dharma: The Everyday Wisdom of Ch&ouml;ygam Trungpa</span></strong><br /><span style=""text-decoration: underline;""><a href=""http://www.shambhala.com/oceanofdharma"" target=""_blank"">Sign up</a></span> to receive free weekly quotes from Ch&ouml;gyam Trungpa via e-mail, or visit the Ocean of Dharma archive <span style=""text-decoration: underline;""><a href=""http://blog.shambhala.com/category/daily-wisdom/ocean-of-dharma/"" target=""_blank"">here</a></span>.&nbsp;</span></p>","<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/The%20Tibetan%20Book%20of%20the%20Dead.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,2,/9/7/9781590308677.png,,2014-05-01 15:31:00,the-tibetan-book-of-the-dead,the-tibetan-book-of-the-dead-2960.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590308677_1.png,,1,0
,,,,Books/Buddhism/Chogyam Trungpa ,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590308677.png,,2,0
,,,,Authors/A-F/Francesca Fremantle,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Authors/O-T/Chogyam Trungpa,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590309803,,Default,downloadable,Books,Shambhala Catalog,base,,,,2013-02-14 00:17:22,,,,,"<p>In July 1845, Henry David Thoreau built a small cottage in the woods near Walden Pond in Concord, Massachusetts. During the two years and two months he spent there, he began to write <em>Walden</em>, a chronicle of his communion with nature that became one of the most influential and compelling books in American literature. As the favorite book of generations of readers, <em>Walden</em> has become part of the American landscape. Its message of living simply, in harmony with nature, is needed now more than ever. Here are select passages that provide a perfect introduction to <em>Walden</em>, narrated by Lloyd James. </p> <p>2 hours, abridged.   <br /> </p>",,,1,/w/a/walden_9781590309803.png,,,,,,,,,Use config,Use config,Walden,,,,No,,Available,,,Thoreau|McCurdy|Williams|James|,"<dt>By</dt><dd>Henry David Thoreau</dd>
<dt>Illustrated by</dt><dd>Michael McCurdy</dd>
<dt>Foreword by</dt><dd>Terry Tempest Williams</dd>
<dt>Read by</dt><dd>Lloyd James</dd>
",<li>Henry David Thoreau</li>,,<li>Terry Tempest Williams</li>,,,9781590309803,,,,,,MP3,AJ,,Woodcut illustrations.,Shambhala Audio,,,11/16/2010,OUT OF STOCK: Available for back-order.,,1134,,IP,20101116,Walden,,"Random House, Inc.",,Block after Info Column,,,9.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/Walden%20Audio%20Sample.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,2,/w/a/walden_9781590309803-2.png,,2014-04-29 18:12:45,walden,walden-2962.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/w/a/walden_9781590309803.png,,3,0
,,,,Formats/Audiobooks,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/w/a/walden_9781590309803-2.png,,4,0
,,,,Authors/O-T/Henry David Thoreau,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590308684,,Default,downloadable,Books,Shambhala Catalog,base,,,,2013-02-14 00:17:28,,,,,"<p>Proven to be invaluable resources for anyone in a position of power, here are three of China&rsquo;s greatest classical works on leadership, warriorship, and strategy: <em></em> </p> <ul>   <li><em>The Art of War</em>. Read by David Warrilow. This timeless guide is perhaps the most influential book of strategy in the world today. <em></em></li>   <li><em>Zen Lessons</em>. Read by Michael O&rsquo;Keefe. These core teachings of China&rsquo;s greatest Zen masters cover leadership and spiritual practice, decision making, how to inspire respect, and much more. <em></em></li>   <li><em>The Book of Leadership and Strategy</em>. Read by David Warrilow. Written by eight Taoist masters of the early Han dynasty, this text explains how to achieve wisdom and success in any endeavor. </li> </ul> <p>3 &frac12; hours </p>",,,1,/9/7/9781590308684_1.png,,,,,,,,,Use config,Use config,The Way of Leadership,,,,No,,Available,,,Cleary|Warrilow|O'Keefe|,"<dt>Translated by</dt><dd>Thomas Cleary</dd>
<dt>Read by</dt><dd>David Warrilow</dd>
<dt>Read by</dt><dd>Michael O'Keefe</dd>
",,,,,<li>Thomas Cleary</li>,9781590308684,,,,,,MP3,AJ,,,Shambhala Audio,"<p>&quot;Three separate programs make up this rich collection of ancient wisdom: <i>The Art of War</i> by Sun Tzu; <i>Zen Lessons: The Art of Leadership</i> by various Zen masters; and <i>The Book of Leadership and Strategy</i> by eight Taoist masters. Together they create a refreshing lesson on what responsible leadership requires, emphasizing personal enlightenment, social justice, and a connection with the good in everything. These are peaceful themes, and yet far from ignorant about what it takes to organize communities. A timely collection of values and strategies.&quot;&#8212;<i>AudioFile</i></p>",,01/13/2009,OUT OF STOCK: Available for back-order.,,1475,,IP,20090113,Way of Leadership,Timeless Strategies for Success from Zen and Taoist Masters,"Random House, Inc.",,Block after Info Column,,,16.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/The Way of Leadership.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,2,/9/7/9781590308684.png,,2014-05-01 15:10:12,the-way-of-leadership,the-way-of-leadership-2963.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590308684_1.png,,1,0
,,,,Formats/Audiobooks,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590308684.png,,2,0
,,,,Authors/A-F/Thomas Cleary,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Leadership, Strategy and Business: The Art of War and More",Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590308691,,Default,downloadable,Books,Shambhala Catalog,base,,,,2013-02-14 00:17:33,,,,,"<p>Treasured by Buddhists of all traditions, Shantideva&rsquo;s <i>Way of the Bodhisattva</i> is a guide for anyone seeking to cultivate the mind of enlightenment and the qualities of love, compassion, patience, and generosity. Presented in the form of a personal meditation in verse, it outlines the path of the Bodhisattvas&mdash;those who renounce the peace of individual enlightenment, and vow to work for the liberation of all beings and to attain Buddhahood for their sake. This audio edition offers a new way to encounter the beauty and profundity of Shantideva&#39;s verses, which are read by Wulstan Fletcher, a member of the Padmakara Translation Group.</p><p>3 hours, unabridged.</p>",,,1,/9/7/9781590308691_1.png,,,,,,,,,Use config,Use config,The Way of the Bodhisattva,,,,No,,Available,,RELIGION / Buddhism / Tibetan,Shantideva|Group|Fletcher|,"<dt>By</dt><dd>Shantideva</dd>
<dt>Translated by</dt><dd>Padmakara Translation Group</dd>
<dt>Read by</dt><dd>Wulstan Fletcher</dd>
",<li>Shantideva</li>,,,,<li>Padmakara Translation Group</li>,9781590308691,,,,,,MP3,,,,Shambhala Audio,"<p>&quot;Shantideva&#39;s work is required reading for an understanding of Tibetan Buddhism, and the clarity and crispness of this translation make it an accessible way into this world. &quot;&mdash;<i>Publishers Weekly</i></p><p>&quot;If I have any understanding of compassion and the practice of the bodhisattva path, it is entirely on the basis of this text that I possess it. &quot;&mdash;H. H. the Dalai Lama</p><p>&quot;<i>The Way of the Bodhisattva</i> was composed in India over twelve centuries ago, yet it remains remarkably relevant for our times. This classic text gives surprisingly up-to-date instructions for people like you and me to live sanely and openheartedly, even in a very troubled world. It is the essential guidebook for fledgling bodhisattvas, those spiritual warriors who long to alleviate suffering, their own and that of others. &quot;&mdash;Pema Ch&#246;dr&#246;n</p>",,09/09/2008,OUT OF STOCK: Available for back-order.,,2341,,20,20080909,Way of the Bodhisattva,,,,Block after Info Column,,,14.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/The Way of the Bodhisattva.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,2,/9/7/9781590308691.png,,2016-05-25 16:30:20,the-way-of-the-bodhisattva,the-way-of-the-bodhisattva-2964.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590308691.png,,1,0
